id,admin_user_id,name,address,locality,region,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_numbers,fax_keywords_en,fax_keywords_fr,ramq_code,ramq_billing_categories,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
ChIJlSVV5CC4uEwRqYZu6xO8DZo,,GMF BELLECHASSE (CLINIQUE MEDICALE SAINT-CHARLES),"2604-C AV ROYALE, SAINT-CHARLES-DE-BELLECHASSE, QC, G0R 2T0",Saint-Charles-de-Bellechasse,Chaudiere Appalaches,CA,QC,G0R 2T0,+14188876603,,[],[],54378,,hospital,,46.75958869999999,-70.9499532,1745790598,hospital,0
ChIJlSfQj2cQyUwRgp6QPdO6AVY,,OPTIQUE DOYLE & CASTONGUAY,"4643 WELLINGTON, VERDUN, QC, H4G 1X1",Montréal,Montreal,CA,QC,H4G 1X1,+15147660123,15147663353,"[{""fax_number"": ""15147663353"", ""keyword_en"": ""general communication""}]","[{""fax_number"": ""15147663353"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}]",52945;53102,,hospital,https://www.doyle.ca/fr/boutiques/verdun/,45.4579657,-73.5676119,1745808471,hospital,0
ChIJlSsZSX-1mUwRIhhFxVlKYcY,,CLINIQUE AURA,"2-574 BOUL PERRON, MARIA, QC, G0C 1Y0",Maria,Gaspesie Iles De La Madeleine,CA,QC,G0C 1Y0,+15812332872,14187595227,"[{""fax_number"": ""14187595227"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14187595227"", ""keyword_fr"": ""dossiers médicaux""}]",57141,,hospital,,48.1800485,-65.9780679,1745808471,hospital,0
ChIJlTTVu2fct0wRSSXPC3AzS1M,,CHSLD WALES,"506 RTE 243 N, CLEVELAND, QC, J0B 2H0",Cleveland,Estrie,CA,QC,J0B 2H0,+18198263266,18198262549,"[{""fax_number"": ""18198262549"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18198262549"", ""keyword_fr"": ""renseignements généraux""}]",10085,,hospital,http://www.waleshome.ca/,45.67528529999999,-72.1739501,1745790598,hospital,0
ChIJlTU8n8AdyUwRSFzWZz5jBLI,,CLINIQUE MEDICALE DOCTEUR LE,"2-2547 RUE DES ORMEAUX, MONTREAL, QC, H1L 4X4",Montréal,Montreal,CA,QC,H1L 4X4,+15143555755,,[],[],55579,,hospital,https://bonjour-sante.ca/uno/clinique/cdrthanhminhle,45.6019286,-73.5206635,1745808471,hospital,0
ChIJlTVT6PPeyEwRLKARnfvtmNg,,POLYCLINIQUE MEDICALE TERREBONNE,"201-901 BOUL DES SEIGNEURS, TERREBONNE, QC, J6W 1T8",Terrebonne,Lanaudiere,CA,QC,J6W 1T8,+14504711117,"14504718043,14504350627","[{""fax_number"": ""14504718043"", ""keyword_en"": ""primary/general inquiries""}, {""fax_number"": ""14504350627"", ""keyword_en"": ""secondary administrative purposes""}]","[{""fax_number"": ""14504718043"", ""keyword_fr"": ""enquêtes primaires/générales""}, {""fax_number"": ""14504350627"", ""keyword_fr"": ""administration""}]",54196,,hospital,https://gmfdesseigneurs.com/,45.7023582,-73.64032739999999,1745790598,hospital,0
ChIJlTa75z5OyEwRhvY9ncf1abA,,CRJDA DE SAINT-HYACINTHE,"3000 AV PRATTE, SAINT-HYACINTHE, QC, J2S 4C7",Saint-Hyacinthe,Monteregie,CA,QC,J2S 4C7,+14507738438,"14507710958,14509284717","[{""fax_number"": ""14507710958"", ""keyword_en"": ""general inquiries, administration""}, {""fax_number"": ""14509284717"", ""keyword_en"": ""dossier m\u00e9dical""}]","[{""fax_number"": ""14507710958"", ""keyword_fr"": ""renseignements généraux, admin""}, {""fax_number"": ""14509284717"", ""keyword_fr"": ""dossiers médicaux""}]",10843,,pharmacy,,45.6415406,-72.9596643,1745790598,clinic,0
ChIJlTzN2LDfkUwRiSb39v0dT6U,,CRJDA DE SEPT-ILES,"27 RUE DE LA VERENDRYE, SEPT-ILES, QC, G4R 5E3",Sept-Îles,Cote Nord,CA,QC,G4R 5E3,+14189622262,14189621373,"[{""fax_number"": ""14189621373"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14189621373"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14189621373"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14189621373"", ""keyword_fr"": ""renseignements généraux""}]",45889,,pharmacy,,50.22039340000001,-66.36553099999999,1745808471,clinic,0
ChIJlUEcXmEeyUwRuFxquhyFFjE,,VU - ANJOU,"10-7050 JEAN-TALON E, ANJOU, QC, H1M 3M1",Montréal,Montreal,CA,QC,H1M 3M1,+15143521010,"15143523018,15143545327,15147320224","[{""fax_number"": ""15143523018"", ""keyword_en"": ""general""}, {""fax_number"": ""15143545327"", ""keyword_en"": ""general""}, {""fax_number"": ""15147320224"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15143523018"", ""keyword_fr"": ""g\u00e9n\u00e9ral""}, {""fax_number"": ""15143545327"", ""keyword_fr"": ""g\u00e9n\u00e9ral""}, {""fax_number"": ""15147320224"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",52221;52222;52839,,hospital,https://vu.ca/?utm_source=google&utm_medium=local&utm_campaign=gmb,45.5971281,-73.5701488,1745808471,hospital,0
ChIJlVxB97kgwEwRKVHWqHq7Hrg,,CLINIQUE MEDICALE CLEMENT PARADIS,"460 BOUL TALBOT, CHICOUTIMI, QC, G7H 4A2",Saguenay,Saguenay Lac Saint Jean,CA,QC,G7H 4A2,+14185434300,,[],[],55695,,hospital,http://www.clementparadis.com/,48.422894,-71.04306509999999,1745808471,hospital,0
ChIJlWQkvcEZyUwRShwQ8hwQu4w,,HAROLD & DAVID YALOVSKY OPTOMETRISTES,"212-6555 CH DE LA COTE-DES-NEIGES, MONTREAL, QC, H3S 2A6",Montréal,Montreal,CA,QC,H3S 2A6,+15147374194,,[],[],52339,,hospital,,45.5025226,-73.6350734,1745808471,hospital,0
ChIJlWcOaROoyUwR_LZ73NE_tNo,,CHSLD SAINT-JOSEPH,"100 MARTEL, CHAMBLY, QC, J3L 1V3",Chambly,Monteregie,CA,QC,J3L 1V3,+14506586271,"14506585493,14186690530","[{""fax_number"": ""14506585493"", ""keyword_en"": ""administration g\u00e9n\u00e9rale""}, {""fax_number"": ""14186690530"", ""keyword_en"": ""unspecified / general use""}]","[{""fax_number"": ""14506585493"", ""keyword_fr"": ""administration générale""}, {""fax_number"": ""14186690530"", ""keyword_fr"": ""renseignements généraux""}]",11595,,hospital,http://www.santemonteregie.qc.ca/haut-richelieu-rouville/services/lieux/detail/hebergement-st-joseph.fr.html,45.4506301,-73.2916946,1745790598,hospital,0
ChIJlWluW4gfyUwRv5hriI55LYU,,CENTRE D'HEBERGEMENT FERNAND-LAROCQUE,"5436 BOUL LEVESQUE, LAVAL, QC, H7C 1N7",Laval,Laval,CA,QC,H7C 1N7,+14506615440,14506616554,"[{""fax_number"": ""14506616554"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14506616554"", ""keyword_fr"": ""renseignements généraux""}]",10875,,clinic,http://www.cucssslaval.ca/comites-des-residants/comite-des-residants-du-centre-d-hebergement-fernand-larocque/pour-nous-joindre,45.615451,-73.64408470000001,1745790598,clinic,0
ChIJlWr5eekZyUwRTkplyNOPHF4,,MARERVISION O.D.,"5920 COTE DES NEIGES, MONTREAL, QC, H3S 1Z5",Montréal,Montreal,CA,QC,H3S 1Z6,+15147382424,"15147385317,18192462184,15146959446,15142724263","[{""fax_number"": ""15147385317"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""18192462184"", ""keyword_en"": ""general communication""}, {""fax_number"": ""15146959446"", ""keyword_en"": ""general communication""}, {""fax_number"": ""15142724263"", ""keyword_en"": ""general communication""}]","[{""fax_number"": ""15147385317"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""18192462184"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15146959446"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15142724263"", ""keyword_fr"": ""administration""}]",53175;53403,,hospital,https://locations.newlook.ca/montreal-cote-des-neiges/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=newlook-246,45.4998553,-73.6305246,1745808471,hospital,0
ChIJlY4zg3AayUwRIuJtszPL3AE,,CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE,"865 PLACE RICHMOND, MONTREAL, QC, H3J 1V8",Montréal,Montreal,CA,QC,H3J 1V8,+15149353431,15149393929,"[{""fax_number"": ""15149393929"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15149393929"", ""keyword_fr"": ""renseignements généraux""}]",18803,,hospital,http://portage.ca/fr/quebec/sante-mentale-tstm/,45.4918874,-73.5726957,1745808471,hospital,0
ChIJlY8akIwjyUwRuX6-9D3fqoE,,CLINIQUE REVOLUTION MEDIC,"2300 BOUL MARCEL-LAURIN, SAINT-LAURENT, QC, H4R 1J9",Montréal,Montreal,CA,QC,H4N 1C6,+15143173433,15143171310,"[{""fax_number"": ""15143171310"", ""keyword_en"": ""prop\u00f3sitos generales""}]","[{""fax_number"": ""15143171310"", ""keyword_fr"": ""renseignements généraux""}]",57001,,hospital,https://www.cliniqueilumi.com/,45.5290203,-73.6683211,1745808471,hospital,0
ChIJlYh7QXXUt0wRH7kFYD9R6ZA,,CLINIQUE MEDICALE DR JEAN TURCOTTE,"655 BOUL DES ERABLES, VALCOURT, QC, J0E 2L0",Valcourt,Estrie,CA,QC,J0E 2L0,+14505323464,,[],[],54360,,hospital,https://bonjour-sante.ca/uno/clinique/cmdrjeanturcotte,45.49624499999999,-72.3099701,1745790598,hospital,0
ChIJlZPKkwzfyEwRERMoLAtknBY,,CLINIQUE MEDECINE SPORTIVE EVOLUTION,"440 MONTEE MASSON, MASCOUCHE, QC, J7K 2L5",Terrebonne,Lanaudiere,CA,QC,J6X 4P7,+14508249393,"14504302322,14508249099","[{""fax_number"": ""14508249099"", ""keyword_en"": ""medical records""}, {""fax_number"": ""14504302322"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""14508249099"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14504302322"", ""keyword_fr"": ""dossiers médicaux""}]",57073,,hospital,http://www.medecinesportiveevolution.com/,45.72261659999999,-73.6887938,1745790598,hospital,0
ChIJlZWTf0YPyUwRJTexpN-hoEI,,HEXA PHYSIO,"103-1650 CH SAINT-JEAN, LA PRAIRIE, QC, J5R 0J2",La Prairie,Monteregie,CA,QC,J5R 0J2,+14502821707,,[],[],55959,,hospital,https://www.hexaphysio.com/,45.408086,-73.47179109999999,1745808471,hospital,0
ChIJlZkCWQZT30wRkgWMYIspJXc,,CLINIQUE MEDICALE DE L'OR ET DES BOIS,"1281 7E RUE, VAL-D'OR, QC, J9P 3S1",Val-d'Or,Abitibi Temiscamingue,CA,QC,J9P 3S1,+18198252222,18198253333,"[{""fax_number"": ""18198253333"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18198253333"", ""keyword_fr"": ""renseignements généraux""}]",54184,,hospital,https://www.physiovd.com/,48.10486589999999,-77.7864322,1745790598,hospital,0
ChIJlaVm9cIjyUwRvjoM9_0Y-J4,,GREICHE & SCAFF,"14L-3035 BOUL LE CARREFOUR, LAVAL, QC, H7T 1C8",Laval,Laval,CA,QC,H7T 1C8,+14506821112,14506821117,"[{""fax_number"": ""14506821117"", ""keyword_en"": ""optometry services""}]","[{""fax_number"": ""14506821117"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",52411;52413,,hospital,https://www.greiche-scaff.com/fr/pages/carrefour-laval,45.5695798,-73.7522881,1745790598,hospital,0
ChIJlbcncOM9yUwRrKA6D80NWNo,,CLINIQUE MEDICALE MC DERMOTT,"37 RUE DONEGANI, POINTE-CLAIRE, QC, H9R 2V7",Pointe-Claire,Montreal,CA,QC,H9R 4H7,+15146978242,15146971411,"[{""fax_number"": ""15146971411"", ""keyword_en"": ""services de pharmacie""}]","[{""fax_number"": ""15146971411"", ""keyword_fr"": ""services de pharmacie""}]",55519,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=36669,45.45060309999999,-73.7854541,1745808471,hospital,0
ChIJlcEwAgA3tkwRVgiDNShClgY,,MDA MA DE MAGOG,"15 CH SOUTHIERE, MAGOG, QC, J1X 0P1",Magog,Estrie,CA,QC,J1X 0J1,+18198472717,,[],[],19825,,hospital,http://www.santeestrie.qc.ca/,45.2790714,-72.1812875,1745790598,hospital,0
ChIJlcWd9-Kyt0wRZKuH8Dt2bXo,,CLINIQUE MEDICALE GMA DE LA RIVIERE,"360 RUE GALT E, SHERBROOKE, QC, J1G 1X9",Sherbrooke,Estrie,CA,QC,J1G 1X9,+18199871330,18199871335,"[{""fax_number"": ""18199871335"", ""keyword_en"": ""general communications""}]","[{""fax_number"": ""18199871335"", ""keyword_fr"": ""dossiers médicaux""}]",55439,,hospital,http://www.groupegma.ca/pages/clinique_sherbrooke.html,45.3954983,-71.8764236,1745790598,hospital,0
ChIJleTP-GoayUwRhD8JS1-XgQk,,CLINIQUE OPTOMETRIE MARILYN PIERRE-ANTOINE,"95 SAINTE-CATHERINE O, MONTREAL, QC, H2X 1Z7",Westmount,Montreal,CA,QC,H3Z 1P4,+15149313591,14506635764,"[{""fax_number"": ""14506635764"", ""keyword_en"": ""general""}]","[{""fax_number"": ""14506635764"", ""keyword_fr"": ""dossiers médicaux""}]",53526,,hospital,,45.4865709,-73.5872524,1745808471,hospital,0
ChIJlf5IbqK_uUwR6hft_s5yxTU,,CLINIQUE EXPRESS,"8750 BOUL LACROIX, SAINT-GEORGES, QC, G5Y 2B5",Saint-Georges,Chaudiere Appalaches,CA,QC,G5Y 2B5,+14182281065,14182280389,"[{""fax_number"": ""14182280389"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14182280389"", ""keyword_fr"": ""renseignements généraux""}]",54183,,hospital,,46.1312171,-70.6990818,1745790598,hospital,0
ChIJlfCr55o-yUwR490yuwurRXY,,ALAIN DUBUC OPTICIEN,"187SA BOUL HYMUS, POINTE-CLAIRE, QC, H9R 1E9",Pointe-Claire,Montreal,CA,QC,H9S 4K9,+15146954126,15146951770,"[{""fax_number"": ""15146951770"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15146951770"", ""keyword_en"": ""General Enquiries""}]","[{""fax_number"": ""15146951770"", ""keyword_fr"": ""rendez-vous""}, {""fax_number"": ""15146951770"", ""keyword_fr"": ""rendez-vous""}]",52443,,hospital,http://dubucopticiens.com/,45.4293855,-73.82365899999999,1745808471,hospital,0
ChIJlfXF0aTZlUwRNJ6jYnYgoIo,,IRIS CLINIQUE D'OPTOMETRIE,"350 AV DE LA CATHEDRALE, RIMOUSKI, QC, G5L 5K3",Rimouski,Bas Saint Laurent,CA,QC,G5L 5K3,+14187233436,14187247833,"[{""fax_number"": ""14187247833"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""14187247833"", ""keyword_fr"": ""dossiers médicaux""}]",52115,,hospital,https://iris.ca/fr/trouver-une-boutique/rimouski,48.4448375,-68.5171034,1745790598,hospital,0
ChIJlw1dbyDBlkwRYmJoQNTsuag,,CLINIQUE MEDICALE ST REDEMPTEUR,"226 RUE THIBAULT, MATANE, QC, G4W 2V9",Matane,Bas Saint Laurent,CA,QC,G4W 2V9,+14185626133,,[],[],54292,,hospital,,48.84778149999999,-67.522965,1745790598,hospital,0
ChIJlwMyD-smyUwRMyQ1sphnYic,,CLSC ET CHSLD SAINTE-ROSE,"280 BOUL ROI-DU-NORD N, LAVAL, QC, H7L 4L2",Laval,Laval,CA,QC,H7L 4L2,+14506226996,"14506225085,14506224150,14506226663,14509636824","[{""fax_number"": ""14506225085"", ""keyword_en"": ""administration g\u00e9n\u00e9rale""}, {""fax_number"": ""14506224150"", ""keyword_en"": ""purpose unspecified""}, {""fax_number"": ""14506226663"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14509636824"", ""keyword_en"": ""services de caf\u00e9t\u00e9ria""}]","[{""fax_number"": ""14506225085"", ""keyword_fr"": ""administration g\u00e9n\u00e9rale""}, {""fax_number"": ""14506224150"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14506226663"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14509636824"", ""keyword_fr"": ""services de caf\u00e9t\u00e9ria""}]",18205;48490;90692,,hospital,,45.60719599999999,-73.78944589999999,1745790598,hospital,0
ChIJlwj2G4wiyUwR2dKv28HvWdw,,CHSLD DE CARTIERVILLE,"12235 GRENET, MONTREAL, QC, H4J 2N9",Montréal,Montreal,CA,QC,H4J 2N9,+15143377300,15143374188,"[{""fax_number"": ""15143374188"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15143374188"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15143374188"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""15143374188"", ""keyword_fr"": ""renseignements généraux""}]",10435,,hospital,https://www.ciusssnordmtl.ca/installations/chsld/chsld-de-cartierville/,45.5313808,-73.7173481,1745856667,hospital,0
ChIJlxDPMte9uEwR-v_iHkYHktw,,LA VUE 10 INC.,"200-3341 RUE DU CARREFOUR, QUEBEC, QC, G1C 8J9",Québec,Capitale Nationale,CA,QC,G1C 8J9,+14184760880,15817033020,"[{""fax_number"": ""15817033020"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15817033020"", ""keyword_fr"": ""renseignements généraux""}]",53770,,pharmacy,https://www.lavuebeaute.ca/,46.858432,-71.219335,1745790598,clinic,0
ChIJly2P132iuEwRmuTvn8gAKfs,,RESIDENCE MARCEL SIOUI,"70 RUE DE L'OURS, WENDAKE, QC, G0A 4V0",Wendake,Capitale Nationale,CA,QC,G0A 4V0,+14188426255,14188431382,"[{""fax_number"": ""14188431382"", ""keyword_en"": ""general inquiries, administrative purposes""}]","[{""fax_number"": ""14188431382"", ""keyword_fr"": ""renseignements généraux, fins administratives""}]",29595,,hospital,https://wendake.ca/organisme/residence-marcel-sioui/,46.8649747,-71.35762729999999,1745790598,hospital,0
ChIJlyYEHiiqv0wROBpNQh6Zh2o,,CENTRE D'HEBERGEMENT BELLERIVE,"555 BOUL DE COMPORTE, LA MALBAIE, QC, G5A 1W3",La Malbaie,Capitale Nationale,CA,QC,G5A 1W3,+14186651727,14186651737,"[{""fax_number"": ""14186651737"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14186651737"", ""keyword_fr"": ""renseignements généraux""}]",12645,,hospital,https://www.ciusss-capitalenationale.gouv.qc.ca/services/aines/residence-hebergement/chsld/bellerive,47.6539513,-70.149354,1745790598,hospital,0
ChIJlyc1gcan2kwRjj3UikFtbDE,,CPSC ANTOINE-LABELLE,"1-380 RUE DE LA MADONE, MONT-LAURIER, QC, J9L 1S2",Mont-Laurier,Laurentides,CA,QC,J9L 2M5,+18194991181,18194990672,"[{""fax_number"": ""18194990672"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18194990672"", ""keyword_fr"": ""renseignements généraux""}]",81415,,hospital,http://cpscal.org/,46.5509977,-75.50195699999999,1745790598,hospital,0
ChIJlzEIb7X2KIcRcuov3_q9JUE,,L'ESPOIR CLINIQUE MEDICALE ET SOINS A DOMICILE,"105-740 RUE PRINCIPALE, GRANBY, QC, J2G 2Y4",Granby,Estrie,CA,QC,J2G 2Y4,+14505773384,,[],[],56175,,hospital,http://lespoircliniquemedicale.com/,45.4102065,-72.7475316,1745790598,hospital,0
ChIJlza3tqTdyEwR30kQkBLrw6Y,,CHSLD VIGI YVES-BLAIS,"2893 AV DES ANCETRES, MASCOUCHE, QC, J7K 1X6",Mascouche,Lanaudiere,CA,QC,J7K 1X6,+14504746991,14504743901,"[{""fax_number"": ""14504743901"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14504743901"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14504743901"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14504743901"", ""keyword_fr"": ""renseignements généraux""}]",27905,,hospital,https://www.vigisante.com/CentresHebergement/InfoCentre?Code=YB&R=14,45.7449333,-73.60558460000001,1745790598,hospital,0
ChIJlzdpCzQcmUwR8CpUMu2eSr8,,ETABLISSEMENT DE DETENTION DE NEW-CARLISLE,"87 PRINCIPALE, NEW CARLISLE, QC, G0C 1Z0",New Carlisle,Gaspesie Iles De La Madeleine,CA,QC,G0C 1Z0,+14187523376,14187522908,"[{""fax_number"": ""14187522908"", ""keyword_en"": ""General Enquiries/Administration""}]","[{""fax_number"": ""14187522908"", ""keyword_fr"": ""renseignements généraux""}]",70196,,pharmacy,https://www.justice.gouv.qc.ca/nous-joindre/trouver-un-palais-de-justice/palais-de-justice-de-new-carlisle/,48.0121569,-65.3177251,1745808471,clinic,0
ChIJm-BqgsEjyUwRDhEuLG5zi34,,ZEIDEL ET PINSKY,"34D-3035 BOUL LE CARREFOUR, LAVAL, QC, H7T 1C8",Laval,Laval,CA,QC,H7T 1C8,+14506885850,14506885853,"[{""fax_number"": ""14506885853"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14506885853"", ""keyword_fr"": ""renseignements généraux""}]",52409,,hospital,,45.5701739,-73.7519887,1745790598,hospital,0
ChIJm04fO44LYUsRQ-ASu2OxcrI,,CHSLD PLAISANCE,"596 CH PRINCIPAL, LES ILES-DE-LA MADELEINE, QC, G4T 1G1",Cap-aux-Meules,Gaspesie Iles De La Madeleine,CA,QC,G4T 1E7,,14189862515,"[{""fax_number"": ""14189862515"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14189862515"", ""keyword_fr"": ""renseignements généraux""}]",10455,,pharmacy,https://www.residenceplaisance.com/,47.37374310000001,-61.8754046,1745808471,clinic,0
ChIJm05FeGYfyUwR3XnpWIY7gRQ,,GABRIEL DUBUC O.D.,"3461 BOUL GOUIN E, MONTREAL-NORD, QC, H1H 1B2",Montréal,Montreal,CA,QC,H1H 1B2,+15143214410,15143215100,"[{""fax_number"": ""15143215100"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15143215100"", ""keyword_fr"": ""renseignements généraux""}]",53250,,hospital,http://residencecascades.com/,45.5906448,-73.65080259999999,1745808471,hospital,0
ChIJm2Sz_mMQyUwRJesM3bzeEC8,,CLSC DE VILLE-EMARD-COTE-SAINT-PAUL,"6161 RUE LAURENDEAU, MONTREAL, QC, H4E 3X6",Montréal,Montreal,CA,QC,H4E 3X6,+15147660546,15147325107,"[{""fax_number"": ""15147325107"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15147325107"", ""keyword_fr"": ""renseignements généraux""}]",95342,,hospital,https://ciusss-centresudmtl.gouv.qc.ca/etablissement/clsc-de-ville-emard,45.4572417,-73.58920909999999,1745808471,hospital,0
ChIJm2YoEqTZlUwReVcGONGgd1o,,BOURGET-JOLY O.D.,"70 SAINT-GERMAIN E, RIMOUSKI, QC, G5L 7J9",Rimouski,Bas Saint Laurent,CA,QC,G5L 8B3,+14187237127,"14187249504,14187237127,14187232020","[{""fax_number"": ""14187249504"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14187237127"", ""keyword_en"": ""general""}, {""fax_number"": ""14187232020"", ""keyword_en"": ""general""}]","[{""fax_number"": ""14187249504"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}, {""fax_number"": ""14187237127"", ""keyword_fr"": ""g\u00e9n\u00e9ral""}, {""fax_number"": ""14187232020"", ""keyword_fr"": ""g\u00e9n\u00e9ral""}]",52116;53173,,hospital,,48.4433933,-68.52123329999999,1745790598,hospital,0
ChIJm2ccaEYbzkwR8FNMoPSqTdE,,CLINIQUE RADIOLOGIQUE DE GATINEAU,"1-195 BOUL GREBER, GATINEAU, QC, J8T 3R1",Gatineau,Outaouais,CA,QC,J8T 3R1,+18195689119,"18195681682,14183882444,18199112961","[{""fax_number"": ""18195681682"", ""keyword_en"": ""none""}, {""fax_number"": ""14183882444"", ""keyword_en"": ""none""}, {""fax_number"": ""18199112961"", ""keyword_en"": ""none""}]","[{""fax_number"": ""18195681682"", ""keyword_fr"": ""rendez-vous""}, {""fax_number"": ""14183882444"", ""keyword_fr"": ""rendez-vous""}, {""fax_number"": ""18199112961"", ""keyword_fr"": ""rendez-vous""}]",31112,,hospital,https://www.cliniqueradiologiegatineau.com/,45.4725397,-75.7008163,1745808471,hospital,0
ChIJm3th3nDFlkwRQodQ-k4msvs,,COOPERATIVE SOLIDARITE SANTE DES GENS D'ICI,"B-200 BOUL PERRON C.P. 158, SAINTE-FELICITE, QC, G0J 2K0",Sainte-Félicité,Bas Saint Laurent,CA,QC,G0J 2K0,+14187331337,,[],[],55188,,hospital,https://bonjour-sante.ca/uno/clinique/coopsolidaritesdesgensdici,48.9013061,-67.3380966,1745790598,hospital,0
ChIJm4KswYo3yUwRlY5jTXWunS8,,DOYLE VAUDREUIL INC.,"140-3200 BOUL DE LA GARE, VAUDREUIL-DORION, QC, J7V 8W5",Vaudreuil-Dorion,Monteregie,CA,QC,J7V 8W5,+14504850707,14504851400,"[{""fax_number"": ""14504851400"", ""keyword_en"": ""not specified""}]","[{""fax_number"": ""14504851400"", ""keyword_fr"": ""administration""}]",53774,,hospital,https://www.doyle.ca/fr/boutiques/vaudreuil-dorion/,45.4056817,-74.04128519999999,1745808471,hospital,0
ChIJm4sXaHQ5yUwRe9qj_LQAQ2w,,LABORATOIRE DE SANTE PUBLIQUE,"20045,CH SAINTE-MARIE, SAINTE-ANNE-DE-BELLEVUE, QC, H9X 3R5",Sainte-Anne-de-Bellevue,Montreal,CA,QC,H9X 3R5,+15144572070,"15148641616,15144576346","[{""fax_number"": ""15144576346"", ""keyword_en"": ""communications g\u00e9n\u00e9rales, admin""}, {""fax_number"": ""15148641616"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15144576346"", ""keyword_fr"": ""communications générales, admin""}, {""fax_number"": ""15148641616"", ""keyword_fr"": ""renseignements généraux""}]",94539,,hospital,https://www.inspq.qc.ca/lspq,45.43416980000001,-73.9071141,1745856667,hospital,0
ChIJm56ARmghwEwReamUy3MfnWE,,CMS SAGUENAY,"110-345 RUE DES SAGUENEENS, CHICOUTIMI, QC, G7H 6K9",Saguenay,Saguenay Lac Saint Jean,CA,QC,G7H 6T1,+14186908822,"14186964804,14185794362","[{""fax_number"": ""14186964804"", ""keyword_en"": ""appointments""}, {""fax_number"": ""14186964804"", ""keyword_en"": ""appointments""}, {""fax_number"": ""14185794362"", ""keyword_en"": ""appointments""}, {""fax_number"": ""14185794362"", ""keyword_en"": ""appointments""}]","[{""fax_number"": ""14186964804"", ""keyword_fr"": ""rendez-vous""}, {""fax_number"": ""14186964804"", ""keyword_fr"": ""rendez-vous""}, {""fax_number"": ""14185794362"", ""keyword_fr"": ""rendez-vous""}, {""fax_number"": ""14185794362"", ""keyword_fr"": ""rendez-vous""}]",56141,,hospital,,48.4038879,-71.060513,1745808471,hospital,0
ChIJm5qgQbi9uEwRNX9Qq97eJus,,VU BEAUPORT INC.,"3509 RUE CLEMENCEAU, QUEBEC, QC, G1C 0L9",Québec,Capitale Nationale,CA,QC,G1C 7R5,+14186607770,,[],[],53639,,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/378/,46.8652023,-71.21179819999999,1745790598,hospital,0
